order_no,booking_time,pickup_time,drop_off_time,driver_id,booking_pickup_latitude,booking_pickup_longitude,booking_destination_latitude,booking_destination_longitude,status,fare,surge_multiplier,customer_id,discount_amt,pickup_s2id_15,dropoff_s2id_15,pickup_s2id_14,dropoff_s2id_14,pickup_s2id_13,dropoff_s2id_13,trip_id,n_order,n_trip,n_cancel,time_period,weekend,wait_time_x,travel_time_x,wait_time_y,travel_time_y
RB-2987328173,2019-11-09 11:17:34,2019-11-09 11:21:58,2019-11-09 11:32:51,700480758.0,1.29326,103.78373,1.32259,103.769635,1,680,1.0,141164,0.0,3592212599787225088,3592212795208237056,3592212596565999616,3592212794134495232,3592212600860966912,3592212807019397120,389,1,1,0,day_nonpeak,1,0 days 00:04:24,0 days 00:10:53,0 days 00:04:24,0 days 00:10:53
RB-2987479528,2019-11-09 12:05:42,2019-11-09 12:16:53,2019-11-09 12:27:49,700675876.0,1.32259,103.769635,1.29326,103.78373,1,960,1.600000023841858,141164,0.0,3592212795208237056,3592212599787225088,3592212794134495232,3592212596565999616,3592212807019397120,3592212600860966912,390,1,1,0,day_nonpeak,1,0 days 00:11:11,0 days 00:10:56,0 days 00:11:11,0 days 00:10:56
RB-2989565764,2019-11-09 23:18:44,,2019-11-09 23:22:08,,1.29326,103.78373,1.307992,103.836067,4,940,1.0,141164,0.0,3592212599787225088,3592212159553077248,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,391,3,1,2,pm_peak,1,0 days 00:16:49,0 days 00:16:11,0 days 00:16:49,0 days 00:16:11
RB-2989575265,2019-11-09 23:23:24,,2019-11-09 23:26:55,,1.29326,103.78373,1.307992,103.836067,4,940,1.0,141164,0.0,3592212599787225088,3592212159553077248,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,391,3,1,2,pm_peak,1,0 days 00:16:49,0 days 00:16:11,0 days 00:16:49,0 days 00:16:11
RB-2989582415,2019-11-09 23:27:05,2019-11-09 23:35:33,2019-11-09 23:51:44,700611521.0,1.29326,103.78373,1.307992,103.836067,1,940,1.0,141164,0.0,3592212599787225088,3592212159553077248,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,391,3,1,2,pm_peak,1,0 days 00:16:49,0 days 00:16:11,0 days 00:16:49,0 days 00:16:11
RB-2990466446,2019-11-10 11:23:15,2019-11-10 11:28:19,2019-11-10 11:43:27,700552731.0,1.308049,103.836293,1.307992,103.836067,1,600,1.0,141164,0.0,3592212157405593600,3592212159553077248,3592212158479335424,3592212158479335424,3592212154184368128,3592212154184368128,392,1,1,0,day_nonpeak,1,0 days 00:05:04,0 days 00:15:08,0 days 00:05:04,0 days 00:15:08
RB-2990563197,2019-11-10 11:57:25,2019-11-10 12:02:54,2019-11-10 12:17:57,700317004.0,1.308049,103.836293,1.277738,103.844417,1,840,1.2000000476837158,141164,0.0,3592212157405593600,3592211609797263360,3592212158479335424,3592211608723521536,3592212154184368128,3592211604428554240,393,1,1,0,day_nonpeak,1,0 days 00:05:29,0 days 00:15:03,0 days 00:05:29,0 days 00:15:03
RB-2990633020,2019-11-10 12:21:35,2019-11-10 12:28:41,2019-11-10 12:36:30,700475250.0,1.277738,103.844417,1.284217,103.832788,1,600,1.0,141164,0.0,3592211609797263360,3592211665631838208,3592211608723521536,3592211668853063680,3592211604428554240,3592211673148030976,394,1,1,0,day_nonpeak,1,0 days 00:07:06,0 days 00:07:49,0 days 00:07:06,0 days 00:07:49
RB-2990678549,2019-11-10 12:37:45,2019-11-10 12:42:09,2019-11-10 12:54:17,700278033.0,1.284217,103.832788,1.29326,103.78373,1,840,1.100000023841858,141164,0.0,3592211665631838208,3592212599787225088,3592211668853063680,3592212596565999616,3592211673148030976,3592212600860966912,395,1,1,0,day_nonpeak,1,0 days 00:04:24,0 days 00:12:08,0 days 00:04:24,0 days 00:12:08
RB-2991282733,2019-11-10 15:55:55,2019-11-10 15:59:36,2019-11-10 16:09:13,700182881.0,1.29326,103.78373,1.315366,103.764646,1,660,1.0,141164,0.0,3592212599787225088,3592212857485262848,3592212596565999616,3592212854264037376,3592212600860966912,3592212841379135488,396,1,1,0,day_nonpeak,1,0 days 00:03:41,0 days 00:09:37,0 days 00:03:41,0 days 00:09:37
RB-2991810272,2019-11-10 18:44:35,2019-11-10 18:49:18,2019-11-10 19:01:05,700595684.0,1.314934,103.764936,1.29326,103.78373,1,1270,2.0,141164,0.0,3592212851042811904,3592212599787225088,3592212854264037376,3592212596565999616,3592212841379135488,3592212600860966912,397,1,1,0,pm_peak,1,0 days 00:04:43,0 days 00:11:47,0 days 00:04:43,0 days 00:11:47
RB-2992403756,2019-11-10 22:10:43,2019-11-10 22:15:05,2019-11-10 22:30:23,700137960.0,1.29326,103.78373,1.308049,103.836293,1,940,1.0,141164,0.0,3592212599787225088,3592212157405593600,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,398,1,1,0,pm_peak,1,0 days 00:04:22,0 days 00:15:18,0 days 00:04:22,0 days 00:15:18
RB-2994144628,2019-11-11 12:24:45,2019-11-11 12:31:14,2019-11-11 12:42:22,700647285.0,1.29326,103.78373,1.320736,103.748264,1,950,1.2000000476837158,141164,0.0,3592212599787225088,3592212943384608768,3592212596565999616,3592212940163383296,3592212600860966912,3592212944458350592,399,1,1,0,day_nonpeak,0,0 days 00:06:29,0 days 00:11:08,0 days 00:06:29,0 days 00:11:08
RB-2994284219,2019-11-11 13:08:21,2019-11-11 13:14:24,2019-11-11 13:21:03,700361944.0,1.320736,103.748264,1.29326,103.78373,1,830,1.100000023841858,141164,0.0,3592212943384608768,3592212599787225088,3592212940163383296,3592212596565999616,3592212944458350592,3592212600860966912,400,1,1,0,day_nonpeak,0,0 days 00:06:03,0 days 00:06:39,0 days 00:06:03,0 days 00:06:39
RB-2995760470,2019-11-11 18:56:50,2019-11-11 18:59:40,2019-11-11 19:30:20,700348808.0,1.29326,103.78373,1.279826,103.8473171,1,1240,2.0,141164,0.0,3592212599787225088,3592211197480402944,3592212596565999616,3592211196406661120,3592212600860966912,3592211192111693824,401,1,1,0,pm_peak,0,0 days 00:02:50,0 days 00:30:40,0 days 00:02:50,0 days 00:30:40
RB-2996077370,2019-11-11 20:06:26,2019-11-11 20:15:00,2019-11-11 20:32:52,700294894.0,1.301849,103.837052,1.29326,103.78373,1,1290,1.5,141164,0.0,3592211764416086016,3592212599787225088,3592211763342344192,3592212596565999616,3592211776227246080,3592212600860966912,402,1,1,0,pm_peak,0,0 days 00:08:34,0 days 00:17:52,0 days 00:08:34,0 days 00:17:52
RB-2996407470,2019-11-11 21:47:24,2019-11-11 21:58:52,2019-11-11 22:18:56,700295728.0,1.29326,103.78373,1.308049,103.836293,1,1220,1.2999999523162842,141164,0.0,3592212599787225088,3592212157405593600,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,403,1,1,0,pm_peak,0,0 days 00:11:28,0 days 00:20:04,0 days 00:11:28,0 days 00:20:04
RB-2997682962,2019-11-12 10:20:05,2019-11-12 10:25:45,2019-11-12 10:32:49,700121823.0,1.308049,103.836293,1.303994,103.83197,1,600,1.0,141164,0.0,3592212157405593600,3592211749383700480,3592212158479335424,3592211746162475008,3592212154184368128,3592211741867507712,404,1,1,0,day_nonpeak,0,0 days 00:05:40,0 days 00:07:04,0 days 00:05:40,0 days 00:07:04
RB-2998001798,2019-11-12 12:02:32,2019-11-12 12:06:06,2019-11-12 12:26:13,700725096.0,1.303805,103.832083,1.32835,103.870009,1,880,1.100000023841858,141164,0.0,3592211749383700480,3592209492378386432,3592211746162475008,3592209495599611904,3592211741867507712,3592209508484513792,405,1,1,0,day_nonpeak,0,0 days 00:03:34,0 days 00:20:07,0 days 00:03:34,0 days 00:20:07
RB-2998088427,2019-11-12 12:31:16,2019-11-12 12:38:31,2019-11-12 12:51:37,700463016.0,1.32835,103.870009,1.29326,103.78373,1,1260,1.0,141164,0.0,3592209492378386432,3592212599787225088,3592209495599611904,3592212596565999616,3592209508484513792,3592212600860966912,406,1,1,0,day_nonpeak,0,0 days 00:07:15,0 days 00:13:06,0 days 00:07:15,0 days 00:13:06
RB-2998915987,2019-11-12 16:22:00,2019-11-12 16:29:50,2019-11-12 16:45:13,700733657.0,1.29326,103.78373,1.289114,103.845944,1,1310,1.399999976158142,141164,0.0,3592212599787225088,3592211828840595456,3592212596565999616,3592211832061820928,3592212600860966912,3592211844946722816,407,1,1,0,day_nonpeak,0,0 days 00:07:50,0 days 00:15:23,0 days 00:07:50,0 days 00:15:23
RB-2999090742,2019-11-12 16:59:41,2019-11-12 17:15:29,2019-11-12 17:26:15,700629454.0,1.289114,103.845944,1.277738,103.844417,1,620,1.2000000476837158,141164,0.0,3592211828840595456,3592211609797263360,3592211832061820928,3592211608723521536,3592211844946722816,3592211604428554240,408,1,1,0,day_nonpeak,0,0 days 00:15:48,0 days 00:10:46,0 days 00:15:48,0 days 00:10:46
RB-2999233036,2019-11-12 17:29:33,2019-11-12 17:34:36,2019-11-12 17:51:02,700231788.0,1.277738,103.844417,1.29326,103.78373,1,1150,1.2999999523162842,141164,0.0,3592211609797263360,3592212599787225088,3592211608723521536,3592212596565999616,3592211604428554240,3592212600860966912,409,1,1,0,pm_peak,0,0 days 00:05:03,0 days 00:16:26,0 days 00:05:03,0 days 00:16:26
RB-3000345700,2019-11-12 21:58:56,,2019-11-12 21:59:54,700204212.0,1.29326,103.78373,1.308049,103.836293,3,1310,1.399999976158142,141164,0.0,3592212599787225088,3592212157405593600,3592212596565999616,3592212158479335424,3592212600860966912,3592212154184368128,410,2,1,1,pm_peak,0,0 days 00:10:19,0 days 00:16:05,0 days 00:10:19,0 days 00:16:05
